40	131765	Hotel Majestic	Via Vittorio Veneto 50	Rome	00187	1	5.0	52	4.5	681.39276	41.90576	12.48849	7.077121	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.761628647741288	0.699369267527325	131765.jpg
41	193563	Golden Tulip Rome Airport	Via Della Scafa 416	Fiumicino	54	1	4.0	89	4.0	177.88939	41.75659	12.27357	17.338459	Y	N	N	Y	N	N	Y	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	23.4313494901458	23.643013981449894	193563.jpg
42	253499	Yes Hotel	via Magenta, 15	Rome	00185	1	3.0	52	4.5	117.19762	41.90342	12.50265	6.4340444	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.7056622469096807	1.6370752734312408	253499.jpg
43	326811	UNA Hotel Roma	Via Giovanni Amendola, 57	Rome	00185	1	4.0	88	4.5	139.8162	41.9001	12.49998	6.376232	Y	N	N	Y	N	N	N	N	Y	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.27545154525589	1.3941608336545244	326811.jpg
44	121336	Aldrovandi Villa Borghese	Via Ulisse Aldrovandi 15	Rome	00197	1	5.0	52	4.5	749.5371	41.91863	12.48567	7.794085	Y	Y	N	Y	N	N	N	Y	Y	N	N	N	N	N	N	Y	Y	Y	Y	Y	Y	Y	N	N	N	Y	N	N	3.211493727079288	1.9851012661874126	121336.jpg
45	205092	St. George Roma	Via Giulia, 62	Rome	00186	1	5.0	52	4.0	363.41785	41.89837	12.46625	7.6828322	N	Y	N	Y	N	N	N	N	Y	N	N	N	N	Y	N	Y	Y	Y	Y	N	Y	N	N	N	N	N	N	N	2.338731049656892	1.4275594060733232	205092.jpg
46	144554	Grand Hotel Palatino	Via Cavour 213	Rome	00184	1	4.0	52	4.0	209.87227	41.89461	12.49304	6.406734	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	0.4979233776321656	1.0737986864896496	144554.jpg
47	144541	Hotel Borromeo	Via Cavour 117	Rome	00184	1	3.0	52	4.0	235.30606	41.89683	12.49548	6.403884	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	0.7869121993603218	1.1139318688710438	144541.jpg
48	110011	Mecenate Palace	Via Carlo Alberto 3	Rome	00185	1	4.0	85	4.0	463.0237	41.89709	12.49968	6.250089	Y	N	N	Y	N	N	N	N	Y	N	N	N	N	N	N	Y	Y	Y	N	N	Y	N	N	N	N	N	N	N	0.9841447822178329	1.430034242555366	110011.jpg
49	181020	Isa Design Hotel	Via Cicerone 39	Rome	00186	1	4.0	90	4.0	290.78308	41.90664	12.4689	7.897319	N	N	N	N	N	N	Y	N	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	2.6637018048884844	1.3435139891334102	181020.jpg
50	183485	Mascagni Hotel	Via Vittorio Emanuele Orlando 90	Rome	00185	1	4.0	52	4.5	635.9731	41.90401	12.49465	6.7606254	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.5516146622611455	1.0122564673437646	183485.jpg
51	172137	Napoleon Hotel	Piazza Vittorio Emanuele II 105	Rome	00185	1	4.0	95	4.5	179.81381	41.89396	12.50406	5.938328	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.063131162603185	1.8924948878547294	172137.jpg
52	144520	Starhotels Michelangelo	Via Della Stazione Di San Pietro 14	Rome	00165	1	4.0	90	4.0	263.46655	41.8998	12.45419	8.261259	Y	N	N	N	N	N	Y	N	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	3.3287748524330674	2.401207235960942	144520.jpg
53	112820	Atahotel Villa Pamphili	Via Della Nocetta 105	Rome	00164	1	4.0	83	4.0	286.1852	41.88533	12.42924	8.97469	Y	Y	N	Y	N	N	N	Y	N	N	N	N	N	Y	N	Y	Y	Y	N	Y	Y	N	N	N	N	N	N	N	5.245183534580521	4.786671354799417	112820.jpg
